idx;id;sci_name;com_name;class;order
376;709;Ammomanes deserti;Desert Lark;Aves;Passeriformes
377;710;Ammomanes phoenicura;Rufous-tailed Lark;Aves;Passeriformes
378;711;Ammomanopsis grayi;Gray's Lark;Aves;Passeriformes
379;713;Ammoperdix griseogularis;See-see Partridge;Aves;Galliformes
380;714;Ammoperdix heyi;Sand Partridge;Aves;Galliformes
381;716;Ammospermophilus harrisii;Harris' Antelope Squirrel;Mammalia;Rodentia
382;719;Ammospiza caudacuta;Saltmarsh Sparrow;Aves;Passeriformes
383;720;Ammospiza leconteii;LeConte's Sparrow;Aves;Passeriformes
384;721;Ammospiza maritima;Seaside Sparrow;Aves;Passeriformes
385;722;Ammospiza nelsoni;Nelson's Sparrow;Aves;Passeriformes
386;732;Ampeliceps coronatus;Golden-crested Myna;Aves;Passeriformes
387;733;Ampelioides tschudii;Scaled Fruiteater;Aves;Passeriformes
388;734;Ampelion rubrocristatus;Red-crested Cotinga;Aves;Passeriformes
389;735;Ampelion rufaxilla;Chestnut-crested Cotinga;Aves;Passeriformes
390;740;Amphipsalta cingulata;Clapping Cicada;Insecta;Hemiptera
391;742;Amphipsalta zelandica;Chorus Cicada;Insecta;Hemiptera
392;743;Amphispiza bilineata;Black-throated Sparrow;Aves;Passeriformes
393;744;Amphispizopsis quinquestriata;Five-striped Sparrow;Aves;Passeriformes
394;748;Amytornis ballarae;Kalkadoon Grasswren;Aves;Passeriformes
395;749;Amytornis barbatus;Grey Grasswren;Aves;Passeriformes
396;750;Amytornis dorotheae;Carpentarian Grasswren;Aves;Passeriformes
397;751;Amytornis goyderi;Eyrean Grasswren;Aves;Passeriformes
398;752;Amytornis housei;Black Grasswren;Aves;Passeriformes
399;754;Amytornis modestus;Thick-billed Grasswren;Aves;Passeriformes
400;755;Amytornis textilis;Western Grasswren;Aves;Passeriformes
401;756;Amytornis oweni;Sandhill Grasswren;Aves;Passeriformes
402;757;Amytornis purnelli;Dusky Grasswren;Aves;Passeriformes
403;759;Amytornis striatus;Striated Grasswren;Aves;Passeriformes
404;760;Amytornis whitei;Pilbara Grasswren;Aves;Passeriformes
405;762;Anabacerthia amaurotis;White-browed Foliage-gleaner;Aves;Passeriformes
406;763;Anabacerthia lichtensteini;Ochre-breasted Foliage-gleaner;Aves;Passeriformes
407;764;Anabacerthia ruficaudata;Rufous-tailed Foliage-gleaner;Aves;Passeriformes
408;765;Anabacerthia striaticollis;Montane Foliage-gleaner;Aves;Passeriformes
409;766;Anabacerthia variegaticeps;Scaly-throated Foliage-gleaner;Aves;Passeriformes
410;767;Anarhynchus montanus;Mountain Plover;Insecta;Diptera
411;768;Anarhynchus pallidus;Chestnut-banded Plover;Insecta;Diptera
412;771;Anabathmis newtonii;Newton's Sunbird;Aves;Passeriformes
413;772;Anabathmis reichenbachii;Reichenbach's Sunbird;Aves;Passeriformes
414;773;Anabazenops dorsalis;Bamboo Foliage-gleaner;Aves;Passeriformes
415;774;Anabazenops fuscus;White-collared Foliage-gleaner;Aves;Passeriformes
416;776;Anabrus simplex;Mormon Cricket;Insecta;Orthoptera
417;783;Uromyias agilis;Agile Tit-Tyrant;Aves;Passeriformes
418;784;Uromyias agraphia;Unstreaked Tit-Tyrant;Aves;Passeriformes
419;785;Anairetes alpinus;Ash-breasted Tit-Tyrant;Aves;Passeriformes
420;787;Anairetes flavirostris;Yellow-billed Tit-Tyrant;Aves;Passeriformes
421;788;Anairetes nigrocristatus;Black-crested Tit-Tyrant;Aves;Passeriformes
422;789;Anairetes parulus;Tufted Tit-Tyrant;Aves;Passeriformes
423;790;Anairetes reguloides;Pied-crested Tit-Tyrant;Aves;Passeriformes
424;791;Anaplectes rubriceps;Red-headed Weaver;Aves;Passeriformes
425;793;Anarhynchus alexandrinus;Kentish Plover;Aves;Charadriiformes
426;795;Anarhynchus alticola;Puna Plover;Aves;Charadriiformes
427;798;Anarhynchus atrifrons;Tibetan Sand Plover;Aves;Charadriiformes
428;799;Anarhynchus bicinctus;Double-banded Plover;Aves;Charadriiformes
429;800;Anarhynchus collaris;Collared Plover;Aves;Charadriiformes
430;801;Anarhynchus dealbatus;White-faced Plover;Aves;Charadriiformes
431;802;Anarhynchus falklandicus;Two-banded Plover;Aves;Charadriiformes
432;803;Anarhynchus frontalis;Wrybill;Aves;Charadriiformes
433;805;Anarhynchus leschenaultii;Greater Sand Plover;Aves;Charadriiformes
434;807;Anarhynchus marginatus;White-fronted Plover;Aves;Charadriiformes
435;808;Anarhynchus mongolus;Siberian Sand Plover;Aves;Charadriiformes
436;809;Anarhynchus nivosus;Snowy Plover;Aves;Charadriiformes
437;810;Anarhynchus obscurus;New Zealand Plover;Aves;Charadriiformes
438;811;Anarhynchus pecuarius;Kittlitz's Plover;Aves;Charadriiformes
439;812;Anarhynchus peronii;Malaysian Plover;Aves;Charadriiformes
440;813;Anarhynchus ruficapillus;Red-capped Plover;Aves;Charadriiformes
441;815;Anarhynchus wilsonia;Wilson's Plover;Aves;Charadriiformes
442;816;Anas acuta;Northern Pintail;Aves;Anseriformes
443;817;Anas albogularis;Andaman Teal;Aves;Anseriformes
444;818;Anas andium;Andean Teal;Aves;Anseriformes
445;819;Anas bahamensis;White-cheeked Pintail;Aves;Anseriformes
446;821;Anas capensis;Cape Teal;Aves;Anseriformes
447;823;Anas castanea;Chestnut Teal;Aves;Anseriformes
448;824;Anas chlorotis;Brown Teal;Aves;Anseriformes
449;825;Spatula clypeata;Northern Shoveler;Aves;Anseriformes
450;827;Anas crecca;Green-winged Teal;Aves;Anseriformes
451;828;Spatula cyanoptera;Cinnamon Teal;Aves;Anseriformes
452;830;Anas diazi;Mexican Duck;Aves;Anseriformes
453;832;Anas erythrorhyncha;Red-billed Teal;Aves;Anseriformes
454;833;Mareca falcata;Falcated Duck;Aves;Anseriformes
455;835;Anas flavirostris;Yellow-billed Teal;Aves;Anseriformes
456;836;Sibirionetta formosa;Baikal Teal;Aves;Anseriformes
457;838;Anas fulvigula;Mottled Duck;Aves;Anseriformes
458;839;Anas georgica;Yellow-billed Pintail;Aves;Anseriformes
459;840;Anas gibberifrons;Sunda Teal;Aves;Anseriformes
460;841;Anas gracilis;Grey Teal;Aves;Anseriformes
461;844;Anas laysanensis;Laysan Duck;Aves;Anseriformes
462;845;Anas luzonica;Philippine Duck;Aves;Anseriformes
463;846;Anas melleri;Meller's Duck;Aves;Anseriformes
464;848;Mareca penelope;Eurasian Wigeon;Aves;Anseriformes
465;850;Spatula platalea;Red Shoveler;Aves;Anseriformes
466;852;Anas platyrhynchos;Mallard;Aves;Anseriformes
467;853;Anas poecilorhyncha;Indian Spot-billed Duck;Aves;Anseriformes
468;854;Spatula querquedula;Garganey;Aves;Anseriformes
469;856;Anas rubripes;American Black Duck;Aves;Anseriformes
470;857;Mareca sibilatrix;Chiloe Wigeon;Aves;Anseriformes
471;859;Spatula smithii;Cape Shoveler;Aves;Anseriformes
472;861;Anas sparsa;African Black Duck;Aves;Anseriformes
473;862;Mareca strepera;Gadwall;Aves;Anseriformes
474;864;Anas superciliosa;Pacific Black Duck;Aves;Anseriformes
475;865;Anas undulata;Yellow-billed Duck;Aves;Anseriformes
476;866;Anas wyvilliana;Hawaiian Duck;Aves;Anseriformes
477;867;Anas zonorhyncha;Eastern Spot-billed Duck;Aves;Anseriformes
478;869;Anastomus lamelligerus;African Openbill;Aves;Ciconiiformes
479;870;Anastomus oscitans;Asian Openbill;Aves;Ciconiiformes
480;874;Anaxipha exigua;Say's Trig;Insecta;Orthoptera
481;889;Anaxyrus americanus;American Toad;Amphibia;Anura
482;890;Anaxyrus boreas;Western Toad;Amphibia;Anura
483;893;Anaxyrus cognatus;Great Plains Toad;Amphibia;Anura
484;895;Anaxyrus debilis;Chihuahuan Green Toad;Amphibia;Anura
485;897;Anaxyrus fowleri;Fowler's Toad;Amphibia;Anura
486;898;Anaxyrus hemiophrys;Canadian Toad;Amphibia;Anura
487;905;Anaxyrus punctatus;Red-spotted Toad;Amphibia;Anura
488;906;Anaxyrus quercicus;Oak Toad;Amphibia;Anura
489;908;Anaxyrus speciosus;Texas Toad;Amphibia;Anura
490;909;Anaxyrus terrestris;Southern Toad;Amphibia;Anura
491;911;Anaxyrus woodhousii;Woodhouse's Toad;Amphibia;Anura
492;913;Ancistrops strigilatus;Chestnut-winged Hookbill;Aves;Passeriformes
493;915;Andigena cucullata;Hooded Mountain Toucan;Aves;Piciformes
494;916;Andigena hypoglauca;Grey-breasted Mountain Toucan;Aves;Piciformes
495;917;Andigena laminirostris;Plate-billed Mountain Toucan;Aves;Piciformes
496;918;Andigena nigrirostris;Black-billed Mountain Toucan;Aves;Piciformes
497;925;Androdon aequatorialis;Tooth-billed Hummingbird;Aves;Apodiformes
498;926;Andropadus importunus;Sombre Greenbul;Aves;Passeriformes
499;944;Anhima cornuta;Horned Screamer;Aves;Anseriformes
500;945;Anhinga anhinga;Anhinga;Aves;Suliformes
501;946;Anhinga melanogaster;Oriental Darter;Aves;Suliformes
502;947;Anhinga novaehollandiae;Australasian Darter;Aves;Suliformes
503;948;Anhinga rufa;African Darter;Aves;Suliformes
504;953;Anisognathus igniventris;Scarlet-bellied Mountain Tanager;Aves;Passeriformes
505;954;Anisognathus lacrymosus;Lacrimose Mountain Tanager;Aves;Passeriformes
506;956;Anisognathus notabilis;Black-chinned Mountain Tanager;Aves;Passeriformes
507;957;Anisognathus somptuosus;Blue-winged Mountain Tanager;Aves;Passeriformes
508;959;Anodorhynchus hyacinthinus;Hyacinth Macaw;Aves;Psittaciformes
509;960;Anodorhynchus leari;Lear's Macaw;Aves;Psittaciformes
510;967;Anomalospiza imberbis;Cuckoo-finch;Aves;Passeriformes
511;975;Anopetia gounellei;Broad-tipped Hermit;Aves;Apodiformes
512;980;Anorrhinus austeni;Austen's Brown Hornbill;Aves;Bucerotiformes
513;981;Anorrhinus galeritus;Bushy-crested Hornbill;Aves;Bucerotiformes
514;982;Anorrhinus tickelli;Tickell's Brown Hornbill;Aves;Bucerotiformes
515;985;Anous minutus;Black Noddy;Aves;Charadriiformes
516;986;Anous stolidus;Brown Noddy;Aves;Charadriiformes
517;987;Anous tenuirostris;Lesser Noddy;Aves;Charadriiformes
518;988;Anser albifrons;Greater White-fronted Goose;Aves;Anseriformes
519;989;Anser anser;Greylag Goose;Aves;Anseriformes
520;991;Anser brachyrhynchus;Pink-footed Goose;Aves;Anseriformes
521;992;Anser caerulescens;Snow Goose;Aves;Anseriformes
522;994;Anser canagicus;Emperor Goose;Aves;Anseriformes
523;996;Anser cygnoides;Swan Goose;Aves;Anseriformes
524;998;Anser erythropus;Lesser White-fronted Goose;Aves;Anseriformes
525;999;Anser fabalis;Taiga Bean Goose;Aves;Anseriformes
526;1000;Anser indicus;Bar-headed Goose;Aves;Anseriformes
527;1001;Anser rossii;Ross's Goose;Aves;Anseriformes
528;1003;Anser serrirostris;Tundra Bean Goose;Aves;Anseriformes
529;1004;Anseranas semipalmata;Magpie Goose;Aves;Anseriformes
530;1024;Anthipes monileger;White-gorgeted Flycatcher;Aves;Passeriformes
531;1025;Anthipes solitaris;Rufous-browed Flycatcher;Aves;Passeriformes
532;1026;Anthobaphes violacea;Orange-breasted Sunbird;Aves;Passeriformes
533;1029;Anthochaera carunculata;Red Wattlebird;Aves;Passeriformes
534;1030;Anthochaera chrysoptera;Little Wattlebird;Aves;Passeriformes
535;1031;Anthochaera lunulata;Western Wattlebird;Aves;Passeriformes
536;1032;Anthochaera paradoxa;Yellow Wattlebird;Aves;Passeriformes
537;1033;Anthochaera phrygia;Regent Honeyeater;Aves;Passeriformes
538;1034;Hydrornis phayrei;Eared Pitta;Aves;Passeriformes
539;1039;Anthornis melanura;New Zealand Bellbird;Aves;Passeriformes
540;1040;Anthoscopus caroli;Grey Penduline Tit;Aves;Passeriformes
541;1041;Anthoscopus flavifrons;Forest Penduline Tit;Aves;Passeriformes
542;1042;Anthoscopus minutus;Cape Penduline Tit;Aves;Passeriformes
543;1043;Anthoscopus musculus;Mouse-colored Penduline Tit;Aves;Passeriformes
544;1044;Anthoscopus parvulus;Yellow Penduline Tit;Aves;Passeriformes
545;1045;Anthoscopus punctifrons;Sennar Penduline Tit;Aves;Passeriformes
546;1046;Anthracoceros albirostris;Oriental Pied Hornbill;Aves;Bucerotiformes
547;1047;Anthracoceros coronatus;Malabar Pied Hornbill;Aves;Bucerotiformes
548;1048;Anthracoceros malayanus;Black Hornbill;Aves;Bucerotiformes
549;1049;Anthracoceros marchei;Palawan Hornbill;Aves;Bucerotiformes
550;1051;Anthracothorax aurulentus;Puerto Rican Mango;Aves;Apodiformes
551;1052;Anthracothorax dominicus;Hispaniolan Mango;Aves;Apodiformes
552;1053;Anthracothorax mango;Jamaican Mango;Aves;Apodiformes
553;1054;Anthracothorax nigricollis;Black-throated Mango;Aves;Apodiformes
554;1055;Anthracothorax prevostii;Green-breasted Mango;Aves;Apodiformes
555;1056;Anthracothorax veraguensis;Veraguan Mango;Aves;Apodiformes
556;1057;Anthracothorax viridigula;Green-throated Mango;Aves;Apodiformes
557;1058;Anthracothorax viridis;Green Mango;Aves;Apodiformes
558;1060;Anthreptes anchietae;Anchieta's Sunbird;Aves;Passeriformes
559;1062;Anthreptes gabonicus;Mangrove Sunbird;Aves;Passeriformes
560;1064;Anthreptes longuemarei;Western Violet-backed Sunbird;Aves;Passeriformes
561;1065;Anthreptes malacensis;Brown-throated Sunbird;Aves;Passeriformes
562;1067;Anthreptes orientalis;Eastern Violet-backed Sunbird;Aves;Passeriformes
563;1068;Anthreptes rectirostris;Yellow-chinned Sunbird;Aves;Passeriformes
564;1069;Anthreptes tephrolaemus;Grey-chinned Sunbird;Aves;Passeriformes
565;1070;Anthreptes reichenowi;Plain-backed Sunbird;Aves;Passeriformes
566;1071;Anthreptes rhodolaemus;Red-throated Sunbird;Aves;Passeriformes
567;1073;Anthreptes seimundi;Little Green Sunbird;Aves;Passeriformes
568;1074;Anthreptes simplex;Plain Sunbird;Aves;Passeriformes
569;1076;Grus paradiseus;Blue Crane;Aves;Gruiformes
570;1078;Grus virgo;Demoiselle Crane;Aves;Gruiformes
571;1081;Anthus antarcticus;South Georgia Pipit;Aves;Passeriformes
572;1082;Anthus australis;Australian Pipit;Aves;Passeriformes
573;1083;Anthus berthelotii;Berthelot's Pipit;Aves;Passeriformes
574;1084;Anthus bogotensis;Paramo Pipit;Aves;Passeriformes
575;1085;Anthus brachyurus;Short-tailed Pipit;Aves;Passeriformes
576;1086;Anthus brevirostris;Puna Pipit;Aves;Passeriformes
577;1087;Anthus caffer;Bushveld Pipit;Aves;Passeriformes
578;1088;Anthus campestris;Tawny Pipit;Aves;Passeriformes
579;1089;Anthus cervinus;Red-throated Pipit;Aves;Passeriformes
580;1090;Anthus chacoensis;Pampas Pipit;Aves;Passeriformes
581;1091;Anthus chii;Yellowish Pipit;Aves;Passeriformes
582;1092;Hemimacronyx chloris;Yellow-breasted Pipit;Aves;Passeriformes
583;1094;Anthus cinnamomeus;African Pipit;Aves;Passeriformes
584;1095;Anthus correndera;Correndera Pipit;Aves;Passeriformes
585;1096;Anthus crenatus;African Rock Pipit;Aves;Passeriformes
586;1097;Anthus furcatus;Short-billed Pipit;Aves;Passeriformes
587;1098;Anthus godlewskii;Blyth's Pipit;Aves;Passeriformes
588;1099;Anthus gustavi;Pechora Pipit;Aves;Passeriformes
589;1100;Anthus gutturalis;Alpine Pipit;Aves;Passeriformes
590;1101;Anthus hellmayri;Hellmayr's Pipit;Aves;Passeriformes
591;1102;Anthus hodgsoni;Olive-backed Pipit;Aves;Passeriformes
592;1103;Anthus hoeschi;Mountain Pipit;Aves;Passeriformes
593;1104;Anthus japonicus;Siberian Pipit;Aves;Passeriformes
594;1105;Anthus leucophrys;Plain-backed Pipit;Aves;Passeriformes
595;1106;Anthus lineiventris;Striped Pipit;Aves;Passeriformes
596;1108;Anthus melindae;Malindi Pipit;Aves;Passeriformes
597;1109;Anthus nattereri;Ochre-breasted Pipit;Aves;Passeriformes
598;1110;Anthus nicholsoni;Nicholson's Pipit;Aves;Passeriformes
599;1111;Anthus nilghiriensis;Nilgiri Pipit;Aves;Passeriformes
600;1112;Anthus novaeseelandiae;New Zealand Pipit;Aves;Passeriformes
601;1113;Anthus nyassae;Wood Pipit;Aves;Passeriformes
602;1114;Anthus pallidiventris;Long-legged Pipit;Aves;Passeriformes
603;1115;Anthus peruvianus;Peruvian Pipit;Aves;Passeriformes
604;1116;Anthus petrosus;European Rock Pipit;Aves;Passeriformes
605;1117;Anthus pratensis;Meadow Pipit;Aves;Passeriformes
606;1118;Anthus richardi;Richard's Pipit;Aves;Passeriformes
607;1119;Anthus roseatus;Rosy Pipit;Aves;Passeriformes
608;1120;Anthus rubescens;American Pipit;Aves;Passeriformes
609;1121;Anthus rufulus;Paddyfield Pipit;Aves;Passeriformes
610;1122;Anthus similis;Long-billed Pipit;Aves;Passeriformes
611;1124;Anthus spinoletta;Water Pipit;Aves;Passeriformes
612;1125;Anthus spragueii;Sprague's Pipit;Aves;Passeriformes
613;1126;Anthus sylvanus;Upland Pipit;Aves;Passeriformes
614;1127;Anthus trivialis;Tree Pipit;Aves;Passeriformes
615;1128;Anthus vaalensis;Buffy Pipit;Aves;Passeriformes
616;1130;Antigone antigone;Sarus Crane;Aves;Gruiformes
617;1132;Antigone canadensis;Sandhill Crane;Aves;Gruiformes
618;1134;Antigone rubicunda;Brolga;Aves;Gruiformes
619;1136;Antigone vipio;White-naped Crane;Aves;Gruiformes
620;1142;Chiroxiphia galeata;Helmeted Manakin;Aves;Passeriformes
621;1144;Antiurus maculicaudus;Spot-tailed Nightjar;Aves;
622;1145;Antrostomus arizonae;Mexican Whip-poor-will;Aves;Caprimulgiformes
623;1146;Antrostomus badius;Yucatan Nightjar;Aves;Caprimulgiformes
624;1147;Antrostomus carolinensis;Chuck-will's-widow;Aves;Caprimulgiformes
625;1148;Antrostomus cubanensis;Cuban Nightjar;Aves;Caprimulgiformes
626;1151;Antrostomus ridgwayi;Buff-collared Nightjar;Aves;Caprimulgiformes
627;1152;Antrostomus rufus;Rufous Nightjar;Aves;Caprimulgiformes
628;1154;Antrostomus saturatus;Dusky Nightjar;Aves;Caprimulgiformes
629;1155;Antrostomus sericocaudatus;Silky-tailed Nightjar;Aves;Caprimulgiformes
630;1156;Antrostomus vociferus;Eastern Whip-poor-will;Aves;Caprimulgiformes
631;1158;Anumara forbesi;Forbes's Blackbird;Aves;Passeriformes
632;1159;Anumbius annumbi;Firewood-gatherer;Aves;Passeriformes
633;1169;Anurolimnas castaneiceps;Chestnut-headed Crake;Aves;Gruiformes
634;1171;Rufirallus fasciatus;Black-banded Crake;Aves;Gruiformes
635;1173;Rufirallus viridis;Russet-crowned Crake;Aves;Gruiformes
636;1175;Aotus azarae;Azara’s Night Monkey;Mammalia;Primates
637;1182;Apalharpactes mackloti;Sumatran Trogon;Aves;Trogoniformes
638;1183;Apalharpactes reinwardtii;Javan Trogon;Aves;Trogoniformes
639;1184;Apalis alticola;Brown-headed Apalis;Aves;Passeriformes
640;1186;Apalis binotata;Lowland Masked Apalis;Aves;Passeriformes
641;1187;Apalis chapini;Chapin's Apalis;Aves;Passeriformes
642;1188;Apalis chariessa;White-winged Apalis;Aves;Passeriformes
643;1189;Apalis chirindensis;Chirinda Apalis;Aves;Passeriformes
644;1190;Apalis cinerea;Grey Apalis;Aves;Passeriformes
645;1191;Apalis flavida;Yellow-breasted Apalis;Aves;Passeriformes
646;1196;Apalis jacksoni;Black-throated Apalis;Aves;Passeriformes
647;1197;Apalis karamojae;Karamoja Apalis;Aves;Passeriformes
648;1199;Apalis melanocephala;Black-headed Apalis;Aves;Passeriformes
649;1200;Apalis nigriceps;Black-capped Apalis;Aves;Passeriformes
650;1201;Apalis personata;Mountain Masked Apalis;Aves;Passeriformes
651;1202;Apalis porphyrolaema;Chestnut-throated Apalis;Aves;Passeriformes
652;1203;Apalis ruddi;Rudd's Apalis;Aves;Passeriformes
653;1204;Apalis rufogularis;Buff-throated Apalis;Aves;Passeriformes
654;1205;Apalis sharpii;Sharpe's Apalis;Aves;Passeriformes
655;1206;Apalis stronachi;Maasai Apalis;Aves;Passeriformes
656;1207;Apalis thoracica;Bar-throated Apalis;Aves;Passeriformes
657;1208;Apaloderma aequatoriale;Bare-cheeked Trogon;Aves;Trogoniformes
658;1209;Apaloderma narina;Narina Trogon;Aves;Trogoniformes
659;1210;Apaloderma vittatum;Bar-tailed Trogon;Aves;Trogoniformes
660;1214;Aphanotriccus audax;Black-billed Flycatcher;Aves;Passeriformes
661;1215;Aphanotriccus capitalis;Tawny-chested Flycatcher;Aves;Passeriformes
662;1216;Aphelocephala leucopsis;Southern Whiteface;Aves;Passeriformes
663;1217;Aphelocephala nigricincta;Banded Whiteface;Aves;Passeriformes
664;1218;Aphelocephala pectoralis;Chestnut-breasted Whiteface;Aves;Passeriformes
665;1219;Aphelocoma californica;California Scrub Jay;Aves;Passeriformes
666;1220;Aphelocoma coerulescens;Florida Scrub Jay;Aves;Passeriformes
667;1222;Aphelocoma ultramarina;Transvolcanic Jay;Aves;Passeriformes
668;1223;Aphelocoma unicolor;Unicolored Jay;Aves;Passeriformes
669;1224;Aphelocoma wollweberi;Mexican Jay;Aves;Passeriformes
670;1225;Aphelocoma woodhouseii;Woodhouse's Scrub Jay;Aves;Passeriformes
671;1229;Aphrastura spinicauda;Thorn-tailed Rayadito;Aves;Passeriformes
672;1232;Apis cerana;Asian Honey Bee;Insecta;Hymenoptera
673;1234;Apis mellifera;Western Honey Bee;Insecta;Hymenoptera
674;1247;Aplonis atrifusca;Samoan Starling;Aves;Passeriformes
675;1249;Aplonis cantoroides;Singing Starling;Aves;Passeriformes
676;1254;Aplonis grandis;Brown-winged Starling;Aves;Passeriformes
677;1256;Aplonis magna;Long-tailed Starling;Aves;Passeriformes
678;1257;Aplonis metallica;Metallic Starling;Aves;Passeriformes
679;1258;Aplonis minor;Short-tailed Starling;Aves;Passeriformes
680;1259;Aplonis mysolensis;Moluccan Starling;Aves;Passeriformes
681;1260;Aplonis opaca;Micronesian Starling;Aves;Passeriformes
682;1261;Aplonis panayensis;Asian Glossy Starling;Aves;Passeriformes
683;1262;Aplonis striata;Striated Starling;Aves;Passeriformes
684;1263;Aplonis tabuensis;Polynesian Starling;Aves;Passeriformes
685;1265;Aplopelia larvata;Lemon Dove;Aves;Columbiformes
686;1268;Aprositornis disjuncta;Yapacana Antbird;Aves;Passeriformes
687;1269;Aprosmictus erythropterus;Red-winged Parrot;Aves;Psittaciformes
688;1271;Aptenodytes forsteri;Emperor Penguin;Aves;Sphenisciformes
